query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection
120	query_1	TRUE	0.00494977333032016	17834	50	50	1	0.0028036335090277	GO:0005622	GO:CC	intracellular anatomical structure	22097	237	IDA IEA,IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IEA,IDA IPI IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA HDA ISS IBA TAS NAS IEA,IDA IBA IEA,IDA ISS TAS IEA,IDA HDA IBA TAS NAS IEA,IDA IPI ISS IBA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IBA TAS IEA,IDA IPI ISA IBA TAS NAS IEA,IDA IBA TAS IEA,IDA IPI IMP ISA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA IPI IEA,IDA IPI IMP IBA TAS IEA,IDA IBA IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA ISS IBA TAS IEA,IDA IPI ISS IBA NAS IEA,IDA IPI IBA NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA IMP ISS IBA IEA,IDA IMP HDA IBA TAS IC IEA,IDA HDA IBA TAS IEA,IDA ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA IPI IBA TAS IEA,IDA IBA TAS IEA,IDA IBA IEA,IDA IPI TAS IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS IEA,IEA,IDA NAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI TAS IEA,IDA ISS TAS IEA,IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA ISO IBA TAS NAS IEA,IBA TAS,IDA IBA TAS IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CMTR2,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
121	query_1	TRUE	0.00668453676617735	159	50	5	0.1	0.0314465408805031	GO:1902911	GO:CC	protein kinase complex	22097	3672	IPI ISS IEA,IPI ISS,IPI ISS IC,IPI,IPI IBA IEA	CCNC,MED12,CAB39,CDK8,RB1CC1
122	query_1	TRUE	0.00719255695414915	4777	50	24	0.48	0.00502407368641407	GO:0012505	GO:CC	endomembrane system	22097	687	IDA IEA,TAS NAS IEA,IEA,NAS,IDA IBA TAS NAS IEA,TAS,IDA IBA TAS NAS IEA,ISS TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA,IDA IBA TAS IEA,IEA,IDA,IDA IEA,IDA IBA TAS NAS IEA,IDA IEA,IDA,IDA TAS IEA,IDA IEA,IDA TAS,IDA TAS,IDA IEA,ISS TAS NAS IEA,TAS	PDCD10,LAMTOR3,VPS11,LAMTOR5,VPS33A,CAB39,VPS18,LAMTOR1,LMNA,MYC,VPS41,RBM15,CSDE1,CDAN1,VPS16,ATG9A,PEX5,VPS39,UBA5,CAND1,RB1CC1,DPY30,LAMTOR2,PCYT2
123	query_1	TRUE	0.0167497214893366	1226	50	11	0.22	0.00897226753670473	GO:0030659	GO:CC	cytoplasmic vesicle membrane	22097	948	TAS NAS IEA,IEA,NAS,TAS IEA,TAS IEA,ISS TAS NAS IEA,IDA TAS IEA,TAS IEA,IDA IEA,IDA TAS IEA,TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
124	query_1	TRUE	0.0185469906139997	1240	50	11	0.22	0.00887096774193548	GO:0012506	GO:CC	vesicle membrane	22097	688	TAS NAS IEA,IEA,NAS,TAS IEA,TAS IEA,ISS TAS NAS IEA,IDA TAS IEA,TAS IEA,IDA IEA,IDA TAS IEA,TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
125	query_1	TRUE	0.0201535763130049	325	50	6	0.12	0.0184615384615385	GO:0061695	GO:CC	transferase complex, transferring phosphorus-containing groups	22097	2319	IPI ISS IEA,IPI ISS,IPI ISS IC,IPI,IDA IPI IBA IEA,IPI IBA IEA	CCNC,MED12,CAB39,CDK8,GTF2A2,RB1CC1
126	query_1	TRUE	0.0279436703875102	215	50	5	0.1	0.0232558139534884	GO:0030136	GO:CC	clathrin-coated vesicle	22097	912	IEA,IEA,IEA,IDA IEA,IEA	VPS11,VPS33A,VPS18,VPS41,VPS16
127	query_1	TRUE	0.0315122648181099	8	50	2	0.04	0.25	GO:0071439	GO:CC	clathrin complex	22097	2732	IDA,IDA	VPS33A,VPS41
128	query_1	TRUE	0.0315122648181099	8	50	2	0.04	0.25	GO:0070775	GO:CC	H3 histone acetyltransferase complex	22097	2564	IDA ISS IBA,IDA	KAT6A,KAT7
129	query_1	TRUE	0.0333041694732222	118	50	4	0.08	0.0338983050847458	GO:0090734	GO:CC	site of DNA damage	22097	2888	IDA,IDA,IDA,ISS	LMNA,ZMYND8,KAT7,ELOA
130	query_1	TRUE	0.0352681275992286	518	50	7	0.14	0.0135135135135135	GO:0005667	GO:CC	transcription regulator complex	22097	262	IDA IPI IBA,IDA IPI IBA IEA,IPI,ISS IBA IEA,IPI,IDA IPI IBA IEA,IDA IBA IEA	MED23,MAX,MYC,TRIM28,MED24,GTF2A2,DR1
131	query_1	TRUE	4.02931684867785e-05	1136	51	15	0.294117647058824	0.0132042253521127	GO:0060090	GO:MF	molecular adaptor activity	20212	8382	IDA,TAS,IDA IBA TAS NAS IEA,IDA,IBA,IDA IBA IEA,IDA ISS IEA,IMP ISS IBA,IDA IBA TAS,IDA IBA NAS,IDA,IBA,IDA IBA,IDA IGI,IDA IEA	LAMTOR3,MED23,MED12,LAMTOR5,VPS18,LAMTOR1,TRIM28,ZMYND8,KAT6A,MED24,RRAGC,KAT7,RB1CC1,ATP1B3,LAMTOR2
132	query_1	TRUE	0.00144794246751017	14838	51	50	0.980392156862745	0.00336972637821809	GO:0005515	GO:MF	protein binding	20212	1492	IPI IBA,IPI,IPI,IEA,IPI,IDA IPI NAS IEA,IPI,IPI,IPI,IDA IPI IEA,IPI,IPI,IPI,IPI IEA,IPI,IPI IEA,IPI IEA,IPI,IPI,IPI,IPI,IPI,IPI,IPI IBA,IDA IPI IEA,IPI,IPI,IPI,IPI,IDA IPI ISS IEA,IPI IEA,IPI IEA,IPI,IDA IPI NAS,IPI IBA IEA,IPI,IDA IPI,IPI,IPI IEA,IPI IEA,IPI IEA,IPI,IDA IPI IBA IEA,IPI,IPI IEA,IPI,IPI,IDA IPI IBA IEA,IPI,IPI IBA IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
133	query_1	TRUE	0.00162303421413131	947	51	12	0.235294117647059	0.0126715945089757	GO:0030674	GO:MF	protein-macromolecule adaptor activity	20212	3987	TAS,IDA IBA TAS NAS IEA,IBA,IDA IEA,IDA ISS IEA,IMP ISS IBA,IDA IBA TAS,IDA IBA NAS,IDA,IBA,IDA,IDA IGI	MED23,MED12,VPS18,LAMTOR1,TRIM28,ZMYND8,KAT6A,MED24,RRAGC,KAT7,RB1CC1,ATP1B3
134	query_1	TRUE	0.00896031880272462	600	51	9	0.176470588235294	0.015	GO:0008134	GO:MF	transcription factor binding	20212	1571	IDA NAS,IPI,IPI,ISS,IPI,IDA NAS,IPI IBA IEA,IEA,IDA IPI IBA	MED12,MAX,MYC,ZMYND8,KAT6A,MED24,GTF2A2,CAND1,DR1
135	query_1	TRUE	0.0178041711574867	25	51	3	0.0588235294117647	0.12	GO:0017025	GO:MF	TBP-class protein binding	20212	3114	IPI IBA,IEA,IDA IPI IBA	GTF2A2,CAND1,DR1
136	query_1	TRUE	2.78199004734895e-07	5109	39	36	0.923076923076923	0.00704638872577804	HPA:0050052	HPA	breast; glandular cells[≥Medium]	11019	59	Approved,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
137	query_1	TRUE	9.66139987941999e-07	5302	39	36	0.923076923076923	0.00678989060731799	HPA:0460671	HPA	skin 1; melanocytes[≥Low]	11019	667	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
138	query_1	TRUE	1.80755189880394e-06	6284	39	38	0.974358974358974	0.0060471037555697	HPA:0550052	HPA	stomach 2; glandular cells[≥Medium]	11019	788	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
139	query_1	TRUE	2.31887621100652e-06	6902	39	39	1	0.00565053607649957	HPA:0420000	HPA	salivary gland	11019	599	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
140	query_1	TRUE	2.31887621100652e-06	6902	39	39	1	0.00565053607649957	HPA:0420051	HPA	salivary gland; glandular cells[≥Low]	11019	600	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
141	query_1	TRUE	4.23599551436532e-06	5958	39	37	0.948717948717949	0.00621013763007721	HPA:0610832	HPA	urinary bladder; urothelial cells[≥Medium]	11019	854	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
142	query_1	TRUE	5.46578981839728e-06	7055	39	39	1	0.00552799433026223	HPA:0160000	HPA	endometrium 1	11019	306	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
143	query_1	TRUE	8.31044266988271e-06	7131	39	39	1	0.00546907867059318	HPA:0590051	HPA	thyroid gland; glandular cells[≥Low]	11019	839	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
144	query_1	TRUE	8.31044266988271e-06	7131	39	39	1	0.00546907867059318	HPA:0590000	HPA	thyroid gland	11019	838	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
145	query_1	TRUE	9.58145231836782e-06	7157	39	39	1	0.00544921056308509	HPA:0570731	HPA	testis; Leydig cells[≥Low]	11019	804	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
146	query_1	TRUE	1.03231342602444e-05	5693	39	36	0.923076923076923	0.00632355524328122	HPA:0180052	HPA	epididymis; glandular cells[≥Medium]	11019	322	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,LAMTOR2,DR1,PCYT2
147	query_1	TRUE	2.12177667460103e-05	7304	39	39	1	0.00533953997809419	HPA:0610000	HPA	urinary bladder	11019	852	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
148	query_1	TRUE	2.12177667460103e-05	7304	39	39	1	0.00533953997809419	HPA:0610831	HPA	urinary bladder; urothelial cells[≥Low]	11019	853	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
149	query_1	TRUE	2.36702196026997e-05	5454	39	35	0.897435897435897	0.00641730839750642	HPA:0490000	HPA	smooth muscle	11019	747	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Enhanced,Approved,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,LAMTOR1,LMNA,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ATP1B3,LAMTOR2,DR1
150	query_1	TRUE	2.36702196026997e-05	5454	39	35	0.897435897435897	0.00641730839750642	HPA:0490691	HPA	smooth muscle; smooth muscle cells[≥Low]	11019	748	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Enhanced,Approved,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,LAMTOR1,LMNA,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ATP1B3,LAMTOR2,DR1
151	query_1	TRUE	3.51918068152808e-05	6813	39	38	0.974358974358974	0.00557757228827242	HPA:0050051	HPA	breast; glandular cells[≥Low]	11019	58	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
152	query_1	TRUE	3.89363251821924e-05	6351	39	37	0.948717948717949	0.00582585419618958	HPA:0540052	HPA	stomach 1; glandular cells[≥Medium]	11019	784	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,PEX13,ZNF592,RB1CC1,DPY30,ELOA,LAMTOR2,DR1,PCYT2
153	query_1	TRUE	3.93544548455301e-05	4238	39	31	0.794871794871795	0.0073147711184521	HPA:0500651	HPA	soft tissue 1; fibroblasts[≥Low]	11019	755	Supported,Approved,Enhanced,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Supported,Supported,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Enhanced,Approved,Enhanced,Enhanced	LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,LAMTOR1,LMNA,CYB5B,MAX,FLCN,VPS41,CSDE1,CDAN1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
154	query_1	TRUE	4.09799901850933e-05	7428	39	39	1	0.00525040387722132	HPA:0060000	HPA	bronchus	11019	64	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
155	query_1	TRUE	5.00288652479302e-05	7466	39	39	1	0.00522368068577552	HPA:0210000	HPA	fallopian tube	11019	341	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
156	query_1	TRUE	6.12305532760678e-05	6917	39	38	0.974358974358974	0.00549371114645077	HPA:0170000	HPA	endometrium 2	11019	313	Approved,Supported,Approved,Enhanced,Approved,Approved,Approved,Approved,Supported,Approved,Supported,Supported,Approved,Approved,Supported,Supported,Supported,Approved,Approved,Approved,Supported,Approved,Supported,Approved,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Supported,Approved,Enhanced,Approved,Enhanced,Enhanced	PDCD10,LAMTOR3,VPS11,MED12,LAMTOR5,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDAN1,ZMYM4,FAR1,VPS16,TRIM28,NAA35,TOP1,ZMYND8,PEX5,KAT6A,RRAGC,UBA5,CAND1,PEX13,ZNF592,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2
